id,type,integer_id,upper_bound,height,depth
48730,TreeNode,26407,26408,0,30
48731,TreeNode,26409,26410,0,30
35650,TreeNode,26414,26425,2,27
90978,TreeNode,26415,26420,1,28
94536,TreeNode,26416,26417,0,29
94537,TreeNode,26418,26419,0,29
90979,TreeNode,26421,26422,0,28
90980,TreeNode,26423,26424,0,28
19239,TreeNode,26431,26434,1,22
38429,TreeNode,26432,26433,0,23
14625,TreeNode,26436,26509,6,21
15544,TreeNode,26437,26438,0,22
15545,TreeNode,26439,26498,5,22
25163,TreeNode,26440,26463,4,23
25539,TreeNode,26441,26462,3,24
26872,TreeNode,26442,26449,1,25
74785,TreeNode,26443,26444,0,26
74786,TreeNode,26445,26446,0,26
74787,TreeNode,26447,26448,0,26
26873,TreeNode,26450,26461,2,25
35149,TreeNode,26451,26452,0,26
35150,TreeNode,26453,26460,1,26
42831,TreeNode,26454,26455,0,27
42832,TreeNode,26456,26457,0,27
42833,TreeNode,26458,26459,0,27
25164,TreeNode,26464,26497,4,23
34334,TreeNode,26465,26472,2,24
46814,TreeNode,26466,26471,1,25
98322,TreeNode,26467,26468,0,26
98323,TreeNode,26469,26470,0,26
34335,TreeNode,26473,26496,3,24
61328,TreeNode,26474,26489,2,25
84501,TreeNode,26475,26480,1,26
98868,TreeNode,26476,26477,0,27
98869,TreeNode,26478,26479,0,27
84502,TreeNode,26481,26488,1,26
92977,TreeNode,26482,26483,0,27
92978,TreeNode,26484,26485,0,27
92979,TreeNode,26486,26487,0,27
61329,TreeNode,26490,26493,1,25
71001,TreeNode,26491,26492,0,26
61330,TreeNode,26494,26495,0,25
15546,TreeNode,26499,26508,2,22
17741,TreeNode,26500,26503,1,23
46547,TreeNode,26501,26502,0,24
17742,TreeNode,26504,26505,0,23
17743,TreeNode,26506,26507,0,23
6747,TreeNode,26514,26553,6,17
9627,TreeNode,26515,26518,1,18
23864,TreeNode,26516,26517,0,19
9628,TreeNode,26519,26550,5,18
16671,TreeNode,26520,26523,1,19
68068,TreeNode,26521,26522,0,20
16672,TreeNode,26524,26547,4,19
17079,TreeNode,26525,26542,3,20
52386,TreeNode,26526,26527,0,21
52387,TreeNode,26528,26541,2,21
59935,TreeNode,26529,26530,0,22
59936,TreeNode,26531,26536,1,22
92064,TreeNode,26532,26533,0,23
92065,TreeNode,26534,26535,0,23
59937,TreeNode,26537,26540,1,22
91137,TreeNode,26538,26539,0,23
17080,TreeNode,26543,26544,0,20
17081,TreeNode,26545,26546,0,20
16673,TreeNode,26548,26549,0,19
9629,TreeNode,26551,26552,0,18
2429,TreeNode,26557,26704,13,14
5827,TreeNode,26558,26559,0,15
5828,TreeNode,26560,26703,12,15
6281,TreeNode,26561,26664,11,16
7070,TreeNode,26562,26643,10,17
10572,TreeNode,26563,26572,2,18
15795,TreeNode,26564,26571,1,19
73236,TreeNode,26565,26566,0,20
73237,TreeNode,26567,26568,0,20
73238,TreeNode,26569,26570,0,20
10573,TreeNode,26573,26642,9,18
10976,TreeNode,26574,26579,1,19
72040,TreeNode,26575,26576,0,20
72041,TreeNode,26577,26578,0,20
10977,TreeNode,26580,26641,8,19
15293,TreeNode,26581,26640,7,20
19765,TreeNode,26582,26627,6,21
26435,TreeNode,26583,26616,5,22
31840,TreeNode,26584,26593,2,23
42207,TreeNode,26585,26586,0,24
42208,TreeNode,26587,26590,1,24
46738,TreeNode,26588,26589,0,25
42209,TreeNode,26591,26592,0,24
31841,TreeNode,26594,26595,0,23
31842,TreeNode,26596,26615,4,23
35793,TreeNode,26597,26614,3,24
51255,TreeNode,26598,26599,0,25
51256,TreeNode,26600,26611,2,25
59988,TreeNode,26601,26602,0,26
59989,TreeNode,26603,26608,1,26
63853,TreeNode,26604,26605,0,27
63854,TreeNode,26606,26607,0,27
59990,TreeNode,26609,26610,0,26
51257,TreeNode,26612,26613,0,25
26436,TreeNode,26617,26624,2,22
26688,TreeNode,26618,26623,1,23
38539,TreeNode,26619,26620,0,24
38540,TreeNode,26621,26622,0,24
26437,TreeNode,26625,26626,0,22
19766,TreeNode,26628,26637,3,21
39859,TreeNode,26629,26636,2,22
56458,TreeNode,26630,26631,0,23
56459,TreeNode,26632,26635,1,23
87322,TreeNode,26633,26634,0,24
19767,TreeNode,26638,26639,0,21
7071,TreeNode,26644,26663,5,17
12122,TreeNode,26645,26662,4,18
18734,TreeNode,26646,26659,3,19
31943,TreeNode,26647,26656,2,20
45940,TreeNode,26648,26653,1,21
99698,TreeNode,26649,26650,0,22
99699,TreeNode,26651,26652,0,22
45941,TreeNode,26654,26655,0,21
31944,TreeNode,26657,26658,0,20
18735,TreeNode,26660,26661,0,19
6282,TreeNode,26665,26702,6,16
6426,TreeNode,26666,26701,5,17
8409,TreeNode,26667,26700,4,18
12343,TreeNode,26668,26691,3,19
17607,TreeNode,26669,26676,1,20
69726,TreeNode,26670,26671,0,21
69727,TreeNode,26672,26673,0,21
69728,TreeNode,26674,26675,0,21
17608,TreeNode,26677,26686,2,20
72642,TreeNode,26678,26679,0,21
72643,TreeNode,26680,26683,1,21
73415,TreeNode,26681,26682,0,22
72644,TreeNode,26684,26685,0,21
17609,TreeNode,26687,26690,1,20
56307,TreeNode,26688,26689,0,21
12344,TreeNode,26692,26699,3,19
36043,TreeNode,26693,26698,2,20
75009,TreeNode,26694,26697,1,21
97600,TreeNode,26695,26696,0,22
881,TreeNode,26708,27155,14,11
1079,TreeNode,26709,27154,13,12
1308,TreeNode,26710,26717,2,13
26664,TreeNode,26711,26716,1,14
74351,TreeNode,26712,26713,0,15
74352,TreeNode,26714,26715,0,15
1309,TreeNode,26718,27153,12,13
1982,TreeNode,26719,27040,11,14
2587,TreeNode,26720,26743,5,15
20960,TreeNode,26721,26742,4,16
31341,TreeNode,26722,26741,3,17
33024,TreeNode,26723,26730,1,18
72697,TreeNode,26724,26725,0,19
72698,TreeNode,26726,26727,0,19
72699,TreeNode,26728,26729,0,19
33025,TreeNode,26731,26738,2,18
57624,TreeNode,26732,26737,1,19
81478,TreeNode,26733,26734,0,20
81479,TreeNode,26735,26736,0,20
33026,TreeNode,26739,26740,0,18
2588,TreeNode,26744,26983,10,15
9070,TreeNode,26745,26764,3,16
11166,TreeNode,26746,26755,2,17
50205,TreeNode,26747,26754,1,18
61601,TreeNode,26748,26749,0,19
61602,TreeNode,26750,26751,0,19
61603,TreeNode,26752,26753,0,19
11167,TreeNode,26756,26763,2,17
27553,TreeNode,26757,26762,1,18
83984,TreeNode,26758,26759,0,19
83985,TreeNode,26760,26761,0,19
9071,TreeNode,26765,26920,9,16
9091,TreeNode,26766,26861,8,17
9846,TreeNode,26767,26780,4,18
11372,TreeNode,26768,26779,3,19
19697,TreeNode,26769,26778,2,20
36620,TreeNode,26770,26773,1,21
37078,TreeNode,26771,26772,0,22
36621,TreeNode,26774,26775,0,21
36622,TreeNode,26776,26777,0,21
9847,TreeNode,26781,26784,1,18
19665,TreeNode,26782,26783,0,19
9848,TreeNode,26785,26860,7,18
17374,TreeNode,26786,26825,4,19
19260,TreeNode,26787,26802,3,20
25817,TreeNode,26788,26801,2,21
49185,TreeNode,26789,26790,0,22
49186,TreeNode,26791,26798,1,22
82903,TreeNode,26792,26793,0,23
82904,TreeNode,26794,26795,0,23
82905,TreeNode,26796,26797,0,23
49187,TreeNode,26799,26800,0,22
19261,TreeNode,26803,26824,3,20
57863,TreeNode,26804,26805,0,21
57864,TreeNode,26806,26815,2,21
65777,TreeNode,26807,26808,0,22
65778,TreeNode,26809,26814,1,22
91978,TreeNode,26810,26811,0,23
91979,TreeNode,26812,26813,0,23
57865,TreeNode,26816,26823,2,21
76127,TreeNode,26817,26818,0,22
76128,TreeNode,26819,26822,1,22
79108,TreeNode,26820,26821,0,23
17375,TreeNode,26826,26859,6,19
18408,TreeNode,26827,26858,5,20
22753,TreeNode,26828,26829,0,21
22754,TreeNode,26830,26833,1,21
68728,TreeNode,26831,26832,0,22
22755,TreeNode,26834,26857,4,21
39790,TreeNode,26835,26836,0,22
39791,TreeNode,26837,26842,1,22
73255,TreeNode,26838,26839,0,23
73256,TreeNode,26840,26841,0,23
39792,TreeNode,26843,26856,3,22
42891,TreeNode,26844,26847,1,23
52439,TreeNode,26845,26846,0,24
42892,TreeNode,26848,26855,2,23
68852,TreeNode,26849,26854,1,24
84070,TreeNode,26850,26851,0,25
84071,TreeNode,26852,26853,0,25
9092,TreeNode,26862,26919,6,17
12091,TreeNode,26863,26878,5,18
15621,TreeNode,26864,26877,4,19
42401,TreeNode,26865,26874,3,20
79559,TreeNode,26866,26873,2,21
85296,TreeNode,26867,26868,0,22
85297,TreeNode,26869,26872,1,22
96100,TreeNode,26870,26871,0,23
42402,TreeNode,26875,26876,0,20
12092,TreeNode,26879,26918,5,18
16465,TreeNode,26880,26881,0,19
16466,TreeNode,26882,26895,2,19
58120,TreeNode,26883,26888,1,20
81717,TreeNode,26884,26885,0,21
81718,TreeNode,26886,26887,0,21
58121,TreeNode,26889,26894,1,20
69554,TreeNode,26890,26891,0,21
69555,TreeNode,26892,26893,0,21
16467,TreeNode,26896,26917,4,19
33198,TreeNode,26897,26900,1,20
73085,TreeNode,26898,26899,0,21
33199,TreeNode,26901,26916,3,20
58903,TreeNode,26902,26909,2,21
72226,TreeNode,26903,26908,1,22
88227,TreeNode,26904,26905,0,23
88228,TreeNode,26906,26907,0,23
58904,TreeNode,26910,26913,1,21
61150,TreeNode,26911,26912,0,22
58905,TreeNode,26914,26915,0,21
9072,TreeNode,26921,26982,7,16
21334,TreeNode,26922,26955,6,17
29302,TreeNode,26923,26924,0,18
29303,TreeNode,26925,26952,5,18
50840,TreeNode,26926,26927,0,19
50841,TreeNode,26928,26949,4,19
55691,TreeNode,26929,26940,3,20
57556,TreeNode,26930,26939,2,21
70414,TreeNode,26931,26938,1,22
99167,TreeNode,26932,26933,0,23
99168,TreeNode,26934,26935,0,23
99169,TreeNode,26936,26937,0,23
55692,TreeNode,26941,26948,2,20
92609,TreeNode,26942,26947,1,21
97427,TreeNode,26943,26944,0,22
97428,TreeNode,26945,26946,0,22
50842,TreeNode,26950,26951,0,19
29304,TreeNode,26953,26954,0,18
21335,TreeNode,26956,26981,4,17
31749,TreeNode,26957,26978,3,18
39511,TreeNode,26958,26971,2,19
42711,TreeNode,26959,26960,0,20
42712,TreeNode,26961,26962,0,20
42713,TreeNode,26963,26970,1,20
93045,TreeNode,26964,26965,0,21
93046,TreeNode,26966,26967,0,21
93047,TreeNode,26968,26969,0,21
39512,TreeNode,26972,26973,0,19
39513,TreeNode,26974,26977,1,19
63127,TreeNode,26975,26976,0,20
31750,TreeNode,26979,26980,0,18
2589,TreeNode,26984,27039,6,15
6404,TreeNode,26985,27038,5,16
7951,TreeNode,26986,27025,4,17
20936,TreeNode,26987,27014,3,18
34686,TreeNode,26988,27003,2,19
43770,TreeNode,26989,26992,1,20
43872,TreeNode,26990,26991,0,21
43771,TreeNode,26993,26998,1,20
90087,TreeNode,26994,26995,0,21
90088,TreeNode,26996,26997,0,21
43772,TreeNode,26999,27002,1,20
94057,TreeNode,27000,27001,0,21
34687,TreeNode,27004,27011,1,19
98789,TreeNode,27005,27006,0,20
98790,TreeNode,27007,27008,0,20
98791,TreeNode,27009,27010,0,20
34688,TreeNode,27012,27013,0,19
20937,TreeNode,27015,27024,2,18
82214,TreeNode,27016,27017,0,19
82215,TreeNode,27018,27019,0,19
82216,TreeNode,27020,27023,1,19
98250,TreeNode,27021,27022,0,20
7952,TreeNode,27026,27035,2,17
11919,TreeNode,27027,27032,1,18
44027,TreeNode,27028,27029,0,19
44028,TreeNode,27030,27031,0,19
11920,TreeNode,27033,27034,0,18
7953,TreeNode,27036,27037,0,17
1983,TreeNode,27041,27152,10,14
3326,TreeNode,27042,27151,9,15
6381,TreeNode,27043,27134,8,16
9591,TreeNode,27044,27123,7,17
34155,TreeNode,27045,27048,1,18
81117,TreeNode,27046,27047,0,19
34156,TreeNode,27049,27122,6,18
38440,TreeNode,27050,27065,3,19
53443,TreeNode,27051,27062,2,20
79290,TreeNode,27052,27057,1,21
94154,TreeNode,27053,27054,0,22
94155,TreeNode,27055,27056,0,22
79291,TreeNode,27058,27059,0,21
79292,TreeNode,27060,27061,0,21
53444,TreeNode,27063,27064,0,20
38441,TreeNode,27066,27121,5,19
40792,TreeNode,27067,27076,2,20
49741,TreeNode,27068,27069,0,21
49742,TreeNode,27070,27075,1,21
60016,TreeNode,27071,27072,0,22
60017,TreeNode,27073,27074,0,22
40793,TreeNode,27077,27106,4,20
61666,TreeNode,27078,27089,2,21
70456,TreeNode,27079,27080,0,22
70457,TreeNode,27081,27086,1,22
87152,TreeNode,27082,27083,0,23
87153,TreeNode,27084,27085,0,23
70458,TreeNode,27087,27088,0,22
61667,TreeNode,27090,27105,3,21
75372,TreeNode,27091,27102,2,22
80362,TreeNode,27092,27093,0,23
80363,TreeNode,27094,27099,1,23
82112,TreeNode,27095,27096,0,24
82113,TreeNode,27097,27098,0,24
80364,TreeNode,27100,27101,0,23
75373,TreeNode,27103,27104,0,22
40794,TreeNode,27107,27120,2,20
53777,TreeNode,27108,27115,1,21
87802,TreeNode,27109,27110,0,22
87803,TreeNode,27111,27112,0,22
87804,TreeNode,27113,27114,0,22
53778,TreeNode,27116,27117,0,21
53779,TreeNode,27118,27119,0,21
9592,TreeNode,27124,27133,2,17
13470,TreeNode,27125,27132,1,18
22395,TreeNode,27126,27127,0,19
22396,TreeNode,27128,27129,0,19
22397,TreeNode,27130,27131,0,19
6382,TreeNode,27135,27150,3,16
59049,TreeNode,27136,27141,2,17
59929,TreeNode,27137,27140,1,18
78687,TreeNode,27138,27139,0,19
59050,TreeNode,27142,27147,1,17
87317,TreeNode,27143,27144,0,18
87318,TreeNode,27145,27146,0,18
59051,TreeNode,27148,27149,0,17
307,TreeNode,27157,30492,21,10
328,TreeNode,27158,30491,20,11
495,TreeNode,27159,28666,19,12
1040,TreeNode,27160,28441,18,13
1595,TreeNode,27161,28372,17,14
1990,TreeNode,27162,27455,11,15
4482,TreeNode,27163,27398,10,16
5653,TreeNode,27164,27207,6,17
21112,TreeNode,27165,27168,1,18
32282,TreeNode,27166,27167,0,19
21113,TreeNode,27169,27174,2,18
55465,TreeNode,27170,27173,1,19
68981,TreeNode,27171,27172,0,20
21114,TreeNode,27175,27206,5,18
24908,TreeNode,27176,27195,4,19
47623,TreeNode,27177,27194,3,20
49553,TreeNode,27178,27179,0,21
49554,TreeNode,27180,27193,2,21
56038,TreeNode,27181,27182,0,22
56039,TreeNode,27183,27184,0,22
56040,TreeNode,27185,27192,1,22
87401,TreeNode,27186,27187,0,23
87402,TreeNode,27188,27189,0,23
87403,TreeNode,27190,27191,0,23
24909,TreeNode,27196,27201,1,19
99700,TreeNode,27197,27198,0,20
99701,TreeNode,27199,27200,0,20
24910,TreeNode,27202,27205,1,19
96780,TreeNode,27203,27204,0,20
5654,TreeNode,27208,27359,9,17
5796,TreeNode,27209,27216,2,18
32486,TreeNode,27210,27211,0,19
32487,TreeNode,27212,27215,1,19
82245,TreeNode,27213,27214,0,20
5797,TreeNode,27217,27236,3,18
66792,TreeNode,27218,27219,0,19
66793,TreeNode,27220,27227,1,19
93780,TreeNode,27221,27222,0,20
93781,TreeNode,27223,27224,0,20
93782,TreeNode,27225,27226,0,20
66794,TreeNode,27228,27235,2,19
77530,TreeNode,27229,27234,1,20
93334,TreeNode,27230,27231,0,21
93335,TreeNode,27232,27233,0,21
5798,TreeNode,27237,27358,8,18
8927,TreeNode,27238,27351,7,19
9588,TreeNode,27239,27250,3,20
11280,TreeNode,27240,27249,2,21
50044,TreeNode,27241,27246,1,22
57591,TreeNode,27242,27243,0,23
57592,TreeNode,27244,27245,0,23
50045,TreeNode,27247,27248,0,22
9589,TreeNode,27251,27290,5,20
18227,TreeNode,27252,27257,1,21
86750,TreeNode,27253,27254,0,22
86751,TreeNode,27255,27256,0,22
18228,TreeNode,27258,27285,4,21
25326,TreeNode,27259,27264,1,22
75516,TreeNode,27260,27261,0,23
75517,TreeNode,27262,27263,0,23
25327,TreeNode,27265,27284,3,22
37706,TreeNode,27266,27269,1,23
52334,TreeNode,27267,27268,0,24
37707,TreeNode,27270,27281,2,23
61375,TreeNode,27271,27272,0,24
61376,TreeNode,27273,27280,1,24
93321,TreeNode,27274,27275,0,25
93322,TreeNode,27276,27277,0,25
93323,TreeNode,27278,27279,0,25
37708,TreeNode,27282,27283,0,23
18229,TreeNode,27286,27289,1,21
74340,TreeNode,27287,27288,0,22
9590,TreeNode,27291,27350,6,20
12561,TreeNode,27292,27345,5,21
16879,TreeNode,27293,27312,4,22
59591,TreeNode,27294,27311,3,23
67922,TreeNode,27295,27306,2,24
81387,TreeNode,27296,27303,1,25
95934,TreeNode,27297,27298,0,26
95935,TreeNode,27299,27300,0,26
95936,TreeNode,27301,27302,0,26
81388,TreeNode,27304,27305,0,25
67923,TreeNode,27307,27308,0,24
67924,TreeNode,27309,27310,0,24
16880,TreeNode,27313,27334,3,22
24640,TreeNode,27314,27317,1,23
45760,TreeNode,27315,27316,0,24
24641,TreeNode,27318,27331,2,23
60091,TreeNode,27319,27320,0,24
60092,TreeNode,27321,27328,1,24
60096,TreeNode,27322,27323,0,25
60097,TreeNode,27324,27325,0,25
60098,TreeNode,27326,27327,0,25
60093,TreeNode,27329,27330,0,24
24642,TreeNode,27332,27333,0,23
16881,TreeNode,27335,27344,2,22
70379,TreeNode,27336,27339,1,23
96906,TreeNode,27337,27338,0,24
70380,TreeNode,27340,27343,1,23
92903,TreeNode,27341,27342,0,24
12562,TreeNode,27346,27349,1,21
38829,TreeNode,27347,27348,0,22
8928,TreeNode,27352,27357,1,19
61239,TreeNode,27353,27354,0,20
61240,TreeNode,27355,27356,0,20
5655,TreeNode,27360,27397,5,17
10751,TreeNode,27361,27386,4,18
42176,TreeNode,27362,27377,3,19
47881,TreeNode,27363,27364,0,20
47882,TreeNode,27365,27374,2,20
57557,TreeNode,27366,27367,0,21
57558,TreeNode,27368,27371,1,21
89947,TreeNode,27369,27370,0,22
57559,TreeNode,27372,27373,0,21
47883,TreeNode,27375,27376,0,20
42177,TreeNode,27378,27385,1,19
63329,TreeNode,27379,27380,0,20
63330,TreeNode,27381,27382,0,20
63331,TreeNode,27383,27384,0,20
10752,TreeNode,27387,27388,0,18
10753,TreeNode,27389,27396,2,18
46928,TreeNode,27390,27393,1,19
99444,TreeNode,27391,27392,0,20
46929,TreeNode,27394,27395,0,19
4483,TreeNode,27399,27454,7,16
11303,TreeNode,27400,27453,6,17
13930,TreeNode,27401,27430,5,18
17856,TreeNode,27402,27407,1,19
38980,TreeNode,27403,27404,0,20
38981,TreeNode,27405,27406,0,20
17857,TreeNode,27408,27427,4,19
42071,TreeNode,27409,27414,2,20
59488,TreeNode,27410,27413,1,21
76301,TreeNode,27411,27412,0,22
42072,TreeNode,27415,27418,1,20
45447,TreeNode,27416,27417,0,21
42073,TreeNode,27419,27426,3,20
47396,TreeNode,27420,27425,2,21
59142,TreeNode,27421,27424,1,22
99275,TreeNode,27422,27423,0,23
17858,TreeNode,27428,27429,0,19
13931,TreeNode,27431,27452,4,18
44196,TreeNode,27432,27433,0,19
44197,TreeNode,27434,27435,0,19
44198,TreeNode,27436,27451,3,19
56624,TreeNode,27437,27440,1,20
86171,TreeNode,27438,27439,0,21
56625,TreeNode,27441,27442,0,20
56626,TreeNode,27443,27450,2,20
70797,TreeNode,27444,27447,1,21
89792,TreeNode,27445,27446,0,22
70798,TreeNode,27448,27449,0,21
1991,TreeNode,27456,27983,14,15
2167,TreeNode,27457,27474,5,16
11296,TreeNode,27458,27473,4,17
13643,TreeNode,27459,27472,3,18
17030,TreeNode,27460,27461,0,19
17031,TreeNode,27462,27471,2,19
46884,TreeNode,27463,27464,0,20
46885,TreeNode,27465,27470,1,20
71842,TreeNode,27466,27467,0,21
71843,TreeNode,27468,27469,0,21
2168,TreeNode,27475,27634,9,16
5706,TreeNode,27476,27631,8,17
8255,TreeNode,27477,27572,7,18
9136,TreeNode,27478,27485,1,19
93243,TreeNode,27479,27480,0,20
93244,TreeNode,27481,27482,0,20
93245,TreeNode,27483,27484,0,20
9137,TreeNode,27486,27569,6,19
11257,TreeNode,27487,27512,5,20
15791,TreeNode,27488,27507,4,21
16266,TreeNode,27489,27502,3,22
29657,TreeNode,27490,27501,2,23
61074,TreeNode,27491,27492,0,24
61075,TreeNode,27493,27498,1,24
74144,TreeNode,27494,27495,0,25
74145,TreeNode,27496,27497,0,25
61076,TreeNode,27499,27500,0,24
16267,TreeNode,27503,27506,1,22
67932,TreeNode,27504,27505,0,23
15792,TreeNode,27508,27511,1,21
66273,TreeNode,27509,27510,0,22
11258,TreeNode,27513,27554,5,20
13885,TreeNode,27514,27553,4,21
28499,TreeNode,27515,27522,2,22
61111,TreeNode,27516,27519,1,23
65204,TreeNode,27517,27518,0,24
61112,TreeNode,27520,27521,0,23
28500,TreeNode,27523,27546,3,22
41045,TreeNode,27524,27535,2,23
69917,TreeNode,27525,27526,0,24
69918,TreeNode,27527,27528,0,24
69919,TreeNode,27529,27534,1,24
99229,TreeNode,27530,27531,0,25
99230,TreeNode,27532,27533,0,25
41046,TreeNode,27536,27543,2,23
47760,TreeNode,27537,27542,1,24
85250,TreeNode,27538,27539,0,25
85251,TreeNode,27540,27541,0,25
41047,TreeNode,27544,27545,0,23
28501,TreeNode,27547,27552,2,22
29647,TreeNode,27548,27551,1,23
32097,TreeNode,27549,27550,0,24
11259,TreeNode,27555,27568,3,20
30543,TreeNode,27556,27567,2,21
40318,TreeNode,27557,27564,1,22
69059,TreeNode,27558,27559,0,23
69060,TreeNode,27560,27561,0,23
69061,TreeNode,27562,27563,0,23
40319,TreeNode,27565,27566,0,22
9138,TreeNode,27570,27571,0,19
8256,TreeNode,27573,27614,5,18
13220,TreeNode,27574,27613,4,19
16795,TreeNode,27575,27578,1,20
50987,TreeNode,27576,27577,0,21
16796,TreeNode,27579,27590,2,20
62300,TreeNode,27580,27585,1,21
93621,TreeNode,27581,27582,0,22
93622,TreeNode,27583,27584,0,22
62301,TreeNode,27586,27587,0,21
62302,TreeNode,27588,27589,0,21
16797,TreeNode,27591,27612,3,20
40005,TreeNode,27592,27597,1,21
96053,TreeNode,27593,27594,0,22
96054,TreeNode,27595,27596,0,22
40006,TreeNode,27598,27611,2,21
60821,TreeNode,27599,27606,1,22
86618,TreeNode,27600,27601,0,23
86619,TreeNode,27602,27603,0,23
86620,TreeNode,27604,27605,0,23
60822,TreeNode,27607,27610,1,22
91334,TreeNode,27608,27609,0,23
8257,TreeNode,27615,27630,3,18
23067,TreeNode,27616,27621,1,19
58548,TreeNode,27617,27618,0,20
58549,TreeNode,27619,27620,0,20
23068,TreeNode,27622,27629,2,19
35061,TreeNode,27623,27628,1,20
54331,TreeNode,27624,27625,0,21
54332,TreeNode,27626,27627,0,21
5707,TreeNode,27632,27633,0,17
2169,TreeNode,27635,27982,13,16
4198,TreeNode,27636,27949,12,17
4474,TreeNode,27637,27640,1,18
90752,TreeNode,27638,27639,0,19
4475,TreeNode,27641,27736,6,18
9453,TreeNode,27642,27657,3,19
59461,TreeNode,27643,27644,0,20
59462,TreeNode,27645,27646,0,20
59463,TreeNode,27647,27656,2,20
67437,TreeNode,27648,27649,0,21
67438,TreeNode,27650,27655,1,21
80209,TreeNode,27651,27652,0,22
80210,TreeNode,27653,27654,0,22
9454,TreeNode,27658,27685,5,19
25610,TreeNode,27659,27664,2,20
36825,TreeNode,27660,27663,1,21
41365,TreeNode,27661,27662,0,22
25611,TreeNode,27665,27684,4,20
31961,TreeNode,27666,27683,3,21
34271,TreeNode,27667,27680,2,22
71200,TreeNode,27668,27675,1,23
90280,TreeNode,27669,27670,0,24
90281,TreeNode,27671,27672,0,24
90282,TreeNode,27673,27674,0,24
71201,TreeNode,27676,27677,0,23
71202,TreeNode,27678,27679,0,23
34272,TreeNode,27681,27682,0,22
9455,TreeNode,27686,27735,5,19
27122,TreeNode,27687,27690,1,20
64127,TreeNode,27688,27689,0,21
27123,TreeNode,27691,27694,1,20
38005,TreeNode,27692,27693,0,21
27124,TreeNode,27695,27734,4,20
40231,TreeNode,27696,27721,3,21
49445,TreeNode,27697,27704,2,22
69989,TreeNode,27698,27703,1,23
96998,TreeNode,27699,27700,0,24
96999,TreeNode,27701,27702,0,24
49446,TreeNode,27705,27712,1,22
84904,TreeNode,27706,27707,0,23
84905,TreeNode,27708,27709,0,23
84906,TreeNode,27710,27711,0,23
49447,TreeNode,27713,27720,1,22
52134,TreeNode,27714,27715,0,23
52135,TreeNode,27716,27717,0,23
52136,TreeNode,27718,27719,0,23
40232,TreeNode,27722,27729,1,21
73800,TreeNode,27723,27724,0,22
73801,TreeNode,27725,27726,0,22
73802,TreeNode,27727,27728,0,22
40233,TreeNode,27730,27733,1,21
58855,TreeNode,27731,27732,0,22
4476,TreeNode,27737,27948,11,18
4517,TreeNode,27738,27871,10,19
7611,TreeNode,27739,27780,7,20
10684,TreeNode,27740,27753,2,21
14909,TreeNode,27741,27748,1,22
50708,TreeNode,27742,27743,0,23
50709,TreeNode,27744,27745,0,23
50710,TreeNode,27746,27747,0,23
14910,TreeNode,27749,27752,1,22
30877,TreeNode,27750,27751,0,23
10685,TreeNode,27754,27779,6,21
14178,TreeNode,27755,27778,5,22
16586,TreeNode,27756,27769,4,23
26554,TreeNode,27757,27768,3,24
31029,TreeNode,27758,27767,2,25
60452,TreeNode,27759,27760,0,26
